,ACH-000828,ACH-000117,ACH-000017,ACH-000554,ACH-000276,ACH-000818,ACH-000856,ACH-000223,ACH-000019,ACH-000330,ACH-000725,ACH-000643,ACH-000711,ACH-000248,ACH-000857,ACH-002499,ACH-000196,ACH-000258,ACH-000691,ACH-000374,ACH-000148,ACH-001705,ACH-001392,ACH-000876,ACH-000668,ACH-002921,ACH-001396,ACH-001419,ACH-001389,ACH-001683,ACH-002400,ACH-000568,ACH-000111,ACH-000621,ACH-000755,ACH-000028,ACH-000277,ACH-001394,ACH-000721,ACH-000902,ACH-000859,ACH-000927,ACH-000768,ACH-000349,ACH-001662,ACH-001393,ACH-000573,ACH-000783,ACH-000759,ACH-000910,ACH-000147,ACH-000930,ACH-000624,ACH-000699,ACH-000044,ACH-000352,ACH-001390,ACH-001388,ACH-001395,ACH-000536,ACH-000642,ACH-001819,ACH-002401,ACH-000212,ACH-000849,ACH-000097,ACH-000288,ACH-001820,ACH-002399,ACH-001391,ACH-000934
RANBP9,5.2546544075,5.9771995544,5.769528389,6.3273458481,5.9395699501,6.0957999229,5.3159427643,5.5919966698,5.8086090088,5.9370312691,5.8157625198,5.1343359947,5.5713944435,6.053293705,4.9618268013,6.3695344925,4.4209403992,6.3300294876,4.2964501381,4.9758729935,5.9300394058,4.8384628296,5.3411035538,5.6450500488,5.1157655716,5.1309185028,4.5472955704,4.5943694115,6.687438488,5.9363694191,5.138355732,5.2879452705,6.1440219879,5.1749415398,4.6915173531,4.7780613899,6.1575751305,4.1710705757,3.8999199867,5.3500833511,5.6699848175,5.5756483078,6.0837240219,5.4636487961,3.2731487751,5.6221632957,4.7310366631,5.7563400269,4.8559546471,6.4796495438,5.3600587845,4.8474407196,4.9230351448,5.4034109116,5.6587600708,6.302479744,4.9883937836,2.7569143772,4.8729567528,6.0954813957,4.4179606438,5.7177395821,4.0306539536,5.0519595146,6.4057950974,4.9706835747,5.2767348289,4.6418581009,4.9463191032,5.0761141777,6.1609807014
LRRC23,2.997171402,2.1797850132,2.9131057262,3.4803040028,2.4500050545,3.8112244606,3.2314047813,2.948195219,2.8320920467,2.3335754871,4.462700367,3.2509343624,4.3166379929,2.942242384,2.3324358463,4.7572259903,2.2220408916,2.6412847042,2.0656964779,2.0588395596,3.6180741787,2.095856905,3.4904801846,1.8133769035,1.8445544243,4.4909296036,4.4178256989,3.6942117214,3.2488322258,3.0615394115,4.7233891487,3.0968706608,3.1794552803,2.4441051483,1.5015766621,3.4727737904,3.2265207767,3.2102594376,2.7172124386,3.5071475506,1.9247003794,1.2387074232,2.2318103313,3.2267844677,1.7495814562,2.9440693855,3.3938980103,1.9760923386,3.0937292576,2.6069278717,2.5363836288,2.6806440353,2.7748334408,3.5167086124,4.321062088,4.117661953,4.1924309731,1.713339448,3.6520733833,3.8464531898,2.3557324409,3.3761999607,3.5047729015,3.9231016636,2.8123853207,5.4699282646,2.153649807,2.9713687897,2.4958152771,3.7453448772,3.9297909737
MAMLD1,0.3661727905,0.0550415181,0.0164364148,0.1545663625,4.973505497,0.3004330397,0.742138207,0.6569987535,1.556959033,0.0925903916,1.868698597,0.10288921,1.622091651,0.0430588797,1.2793524265,2.3386070728,0.9015855789,0.0578813702,1.9250651598,1.5815006495,3.390307188,0.601849556,0.2212188244,1.1501761675,2.8593394756,1.2718439102,0.0044582458,2.0721125603,3.3407688141,1.4112309217,1.1690783501,0.4232457578,3.908428669,2.5979983807,0.0138023924,1.5676184893,0.0224359948,0.993241787,0.8568558693,0.0064215502,2.3106076717,0.7272208333,4.4434142113,1.8296831846,4.3917884827,0.1494479775,3.5499155521,0.1912278384,0.0397153571,2.1984846592,0.0941522792,0.4877549112,0.1233523339,1.6443132162,3.8122107983,0.1951963902,2.1943707466,0.6853248477,0.2859773934,1.5345746279,1.0548970699,1.5600252151,0.4425804913,2.6035041809,3.0803592205,0.1608634144,4.5689196587,4.0545969009,1.4745502472,1.0540287495,1.4794634581
TACC3,5.5325040817,6.2663011551,4.9530229568,3.8183188438,6.2133355141,5.6484279633,6.6487517357,5.6111664772,5.140042305,5.2293457985,5.4180345535,4.6436486244,5.8305850029,5.6656885147,4.9707660675,5.5688710213,6.2623205185,5.9781222343,5.8207688332,6.6897463799,5.2504081726,6.6094846725,10.144862175,4.4725852013,6.0080294609,5.9822587967,4.9543824196,7.1559314728,5.8123469353,4.9896931648,5.3326077461,5.519859314,6.8832540512,5.4800710678,3.7840955257,5.9537005424,5.5428771973,5.7735586166,6.1589426994,6.3382549286,6.6381101608,5.4195828438,6.430773735,4.6616697311,5.5900478363,3.0249278545,6.1433749199,6.3970379829,4.2609667778,5.7078118324,6.1230888367,5.1832084656,4.6098909378,5.3248753548,5.56762743,5.3982272148,5.3678984642,0.8961563706,3.4151530266,6.8524856567,5.2439088821,5.5775585175,4.0385150909,6.6654920578,5.8851156235,6.1069531441,6.4478521347,5.6434493065,5.645819664,4.833026886,6.3600149155
SLC30A9,5.7837500572,5.6507816315,4.7427229881,4.5431990623,6.2396826744,6.2087826729,5.9776439667,5.5168251991,5.301404953,5.3635706902,5.4836640358,4.7925691605,3.6843137741,5.142539978,4.7676811218,6.1289553642,5.7698378563,5.6352319717,4.8516492844,4.8927845955,5.156056881,4.0960254669,2.7204973698,4.6591596603,5.2253637314,6.1617145538,4.2960753441,3.8894832134,5.6977515221,5.5684728622,5.8642382622,4.2091026306,5.3302965164,5.5608706474,5.5519804955,5.1428380013,6.2399001122,4.2265777588,5.3855242729,5.8384628296,6.2200298309,5.4725494385,5.098798275,5.4640145302,1.7855798006,5.5485043526,4.5426483154,6.1180086136,5.7202153206,5.0730619431,5.328836441,5.1089215279,4.0655379295,5.8409996033,6.0965423584,5.1633095741,4.4119005203,2.1883249283,3.86561203,5.152633667,4.9386901855,5.522354126,5.9145503044,5.5100188255,5.2393484116,6.3146858215,5.0969743729,5.98721838,5.9558243752,5.8659706116,5.8222813606
YAF2,3.7286715508,4.0687479973,3.7501242161,3.5705115795,2.9222168922,3.6282486916,4.5337314606,4.6331348419,3.7364966869,4.1615166664,4.3237233162,3.096398592,3.5814116001,4.3491315842,2.8057506084,3.0008275509,4.1955127716,4.5353374481,3.1090629101,3.8020586967,4.2662992477,3.6457016468,3.3227703571,4.3871626854,3.3363261223,4.2300033569,4.1240468025,3.0015969276,4.2676181793,4.044254303,3.9209029675,3.3748378754,3.7827439308,4.1825890541,3.5017576218,4.08770895,4.0363097191,3.5025470257,4.1280708313,3.5115692616,5.1178030968,4.4114532471,3.8691213131,4.9906191826,3.5441763401,3.7708501816,3.3539936543,4.2789216042,3.7015047073,4.1071691513,3.486946106,3.8166611195,2.8220019341,3.7847027779,5.5222125053,3.8200666904,4.1691074371,1.1886794567,3.9234154224,3.7544493675,3.3390645981,4.2292723656,4.0006942749,3.7168483734,4.4335002899,3.397330761,4.1157822609,3.130774498,4.177216053,4.4281358719,4.0572509766
ZMYND11,5.6508879662,5.5884900093,5.6141562462,5.8410749435,6.2820949554,6.1185154915,5.6619291306,4.6042847633,6.0492734909,5.5949516296,5.635351181,4.7255883217,5.0128145218,5.6742572784,4.2498168945,6.2455410957,5.2270054817,5.5687465668,5.8420763016,5.9994001389,4.6417307854,5.7035217285,4.7081542015,5.666949749,6.7613515854,5.8294997215,4.4959702492,4.4300642014,5.0470671654,5.2287955284,5.3241767883,4.1717433929,5.5309882164,5.8801884651,5.4256572723,5.6770119667,5.632311821,4.0831880569,4.0117907524,5.0180063248,5.5764493942,5.994351387,5.2367296219,6.6611223221,2.8037726879,4.8965382576,4.9021844864,5.2175798416,5.8887381554,5.758854866,5.7777037621,5.7158684731,4.5344910622,4.8109779358,6.2527070045,6.7026162148,4.3773875237,1.9008455276,5.3483953476,4.6077327728,3.733332634,5.4123106003,5.1810984612,5.5399713516,5.494591713,5.6827869415,5.5324449539,6.4481511116,5.7913684845,4.8595323563,5.4996929169
NR1H3,3.7539253235,3.0499043465,2.9892697334,4.4961042404,4.743493557,3.0221831799,3.7916994095,4.897342205,3.012516737,2.7214972973,4.5022287369,4.4444150925,5.1838436127,2.7677989006,3.0056641102,3.4987742901,3.6339426041,3.5951933861,3.1104333401,4.7721867561,2.7216439247,3.7778720856,0.6648532748,3.0194547176,4.3585019112,4.1053681374,2.6662681103,1.4873988628,2.3109943867,3.0570776463,3.7972619534,4.3429389,5.7878293991,2.9766733646,2.7516908646,3.5159647465,3.5740046501,3.7518386841,2.6091496944,3.6538624763,3.0067720413,2.8200154305,3.6816627979,3.6623194218,7.0616788864,2.6201546192,5.2216024399,3.0306432247,6.9703130722,4.4143519402,4.7477097511,4.1880288124,3.706895113,4.1198625565,1.902189374,4.0261096954,4.0623464584,0.4716473818,3.7574605942,2.876585722,2.8256878853,2.1408834457,2.7667901516,3.0147516727,4.301243782,5.6288175583,1.8878449202,2.7946050167,1.8725254536,3.6925387383,3.8001646996
ABCF2,3.8972404003,4.9911227226,4.7552294731,4.3099765778,4.5093979836,5.0337181091,4.9834451675,4.3136739731,4.7867898941,4.6541376114,5.2641835213,4.1701335907,5.2049388885,5.1389331818,3.5023560524,5.5960288048,4.7803678513,4.371984005,5.2019042969,4.7185974121,4.429930687,5.485065937,3.0275752544,4.3384313583,4.7836136818,4.5029988289,3.1477105618,4.9949145317,5.89097929,4.2924208641,3.2297449112,3.0569145679,4.3970022202,4.5466599464,5.3093800545,4.5260186195,4.0968017578,4.7293133736,5.1579813957,5.3587479591,5.3139204979,5.0137925148,5.3399534225,4.4184732437,2.7778699398,4.7285737991,6.0252504349,5.7156629562,4.4113922119,4.7686128616,4.1354856491,6.1733574867,2.0449640751,6.2077093124,4.0198354721,4.4466400146,3.9926323891,1.9007915258,3.525881052,5.2082715034,4.8410973549,4.4074954987,3.2836773396,4.9706053734,5.3176259995,4.4592413902,5.5357451439,5.644340992,3.7598695755,5.4399752617,4.7865805626
CDH10,0.0,0.0,1.1366966963,0.0381678455,0.0819640234,0.050568562,0.0697763935,0.0,0.0,0.0,1.6970220804,0.0076849302,0.0692787096,0.0082674352,0.0,0.0,0.0,0.0,0.0,0.087690942,0.0837212428,0.0,0.4686771333,5.2643861771,0.0468276851,0.0,0.0,0.0,0.0139467102,0.0,0.0289722029,0.2034091651,0.0403075218,0.2201268524,0.0067346268,0.0403299667,6.0172872543,0.0842303038,0.0,0.2443305701,0.1717461348,0.8372465372,0.0,1.7867510319,0.0,0.0,0.0,3.6820225716,0.0398963988,0.0,0.9143494368,0.0,3.064789772,0.0129133062,0.2809836268,3.2974658012,0.0,0.0151892444,0.5004482269,0.0,0.234428972,0.1056727171,0.4764200449,6.5076184273,0.0170039907,0.4297005832,2.1128101349,0.0,0.6991331577,0.0207845084,2.0798287392
PARP3,2.5986628532,1.7499847412,2.1256213188,2.5610132217,3.5372464657,3.311166048,3.2609696388,4.587293148,1.363260746,3.4514088631,2.4442563057,3.7751560211,3.8248493671,2.5405132771,1.5371867418,2.0875952244,2.6686525345,3.9936833382,3.5097084045,3.582267046,4.7419900894,2.5367615223,2.9689109325,2.9868223667,2.6423387527,4.5531086922,3.8510694504,2.4105391502,4.8346810341,3.8365199566,2.717015028,2.2468459606,2.251055479,3.4929683208,2.4763610363,2.0666265488,3.1462593079,2.5370202065,3.3886620998,2.6757662296,1.9418762922,1.140647769,3.7759671211,1.9310741425,3.9580631256,3.140055418,4.3625612259,3.0057845116,4.6156282425,3.6076972485,2.9339993,3.1868333817,2.3435840607,5.0144224167,3.6975402832,1.3156821728,3.5591492653,0.9245765209,3.7918972969,4.4195256233,3.8222813606,4.3135361671,3.5490529537,3.9902198315,3.2824931145,2.9474306107,2.1493797302,4.1629428864,3.3953576088,2.6887309551,3.2355647087
CELF2,0.0517966673,0.0514584184,0.0461990684,0.0731922984,0.1711632609,0.0223465059,1.4739011526,0.3152868152,0.0337563455,0.0674624965,0.0384684913,0.0467815958,0.0955423489,0.0398963988,0.062338654,2.3472800255,1.5857845545,5.5877070427,0.0522044115,2.2210726738,0.6675824523,1.2339984179,0.3763237298,0.0753655881,0.0624174066,0.0,0.014957956,0.8399813771,0.0379781537,0.0,0.0071481289,0.211785987,0.0470776595,0.1042225808,0.2731350958,0.0703206286,0.0193645936,0.0195183195,0.0391791128,0.0483771004,0.1626689434,0.3394703567,1.9820280075,0.0868421793,0.0519748107,0.0,1.7371934652,0.0392366759,0.1271260977,0.0332559496,0.0329316519,3.9746670723,0.1680309474,1.5655337572,0.0530070402,0.729305625,0.0231176428,0.06248096,0.002169624,0.0267179217,0.4571214616,0.017937582,0.0426639467,0.6792165637,1.3842432499,0.3683515489,0.0972129926,1.8266847134,0.0,0.014281014,0.0564281531
LAMC3,0.0,0.0265238844,0.0325381719,0.527299583,0.4639708102,0.2386315763,1.2775087357,1.1767376661,0.076791659,0.0408068821,0.0129433321,0.9832150936,0.1691694707,0.0089801811,0.001877167,0.9013847709,0.7958649993,0.0470036492,0.0,4.0888710022,0.0089715784,0.6521890759,0.0,0.0113811353,0.0115829417,0.0033359791,0.0115500251,1.3462533951,0.1660971045,0.0,0.0231389385,0.0092453994,0.2752276063,2.1488690376,0.0088712117,0.0976283252,0.0032870399,0.3792405427,2.9556717873,0.0261754058,0.4962547421,0.1331399977,0.0,0.0026622,2.4319009781,0.0439253859,1.4492497444,0.0143924309,0.0463527553,0.0258112531,0.0187324397,4.5656824112,0.6966722608,2.6096651554,0.0223322995,0.1166349053,0.4576069117,0.0,0.050528165,1.1455796957,0.057802368,0.3948137462,0.0292535629,0.0074380832,0.1304024458,0.0212380737,0.053037636,0.0,0.0,0.2737832069,0.1005713493
POLQ,2.2319362164,2.9140076637,2.617726326,2.868686676,3.0042946339,2.4254486561,4.0884132385,3.74772048,2.9622046947,3.0586299896,2.9954266548,1.7797429562,2.7048742771,2.7425603867,1.5343754292,2.1347827911,3.208304882,2.8684239388,2.8901722431,3.0524020195,2.3298411369,1.2836669683,0.6527186632,2.0446565151,3.5277085304,1.6942071915,1.7813639641,1.5706038475,2.7488305569,1.5792043209,1.8925852776,2.3299789429,2.4367001057,2.9895913601,0.9774770141,3.0949656963,3.4238188267,2.6515660286,3.2778568268,2.1293358803,3.5189378262,3.5701351166,2.667142868,1.8975967169,1.4866422415,0.6407217979,3.5985558033,3.0907485485,2.107657671,3.1734936237,2.572892189,3.3177223206,2.4695475101,3.0289828777,2.8720524311,2.974591732,1.9219199419,0.047140494,0.5024324656,3.8334770203,2.8380138874,1.7503963709,1.0441842079,2.5464994907,2.9352428913,3.3432030678,2.879884243,2.693226099,2.2755613327,2.4094398022,3.9155879021
MPHOSPH9,3.5403373241,4.4894657135,3.0379443169,3.7529091835,4.5720348358,5.1833276749,5.5621294975,4.1514205933,4.5389728546,4.1652364731,4.2443237305,2.4661467075,4.2484588623,3.989947319,3.8321609497,3.9352900982,4.634622097,4.7724027634,4.2927966118,4.3922281265,4.1741347313,2.6993806362,1.6610746384,3.976886034,4.3192133904,3.5503342152,3.37434268,2.5127224922,3.7503385544,2.6400678158,3.9495441914,2.4287159443,3.9855368137,5.2879781723,2.586817503,4.4370546341,4.5444297791,3.7403447628,4.8797006607,3.8970177174,4.7828068733,4.0675010681,5.0711021423,4.7407875061,1.6065038443,3.0425043106,4.7182574272,3.5880608559,3.0137999058,4.1775832176,4.525636673,4.1601939201,4.6200175285,4.7970442772,5.8289794922,4.7396483421,2.2051923275,0.2686451972,2.1060166359,5.2593250275,4.3630237579,2.6334173679,2.7517914772,3.6133785248,4.1221342087,4.4943771362,3.9416041374,4.3546566963,3.4839704037,4.1293487549,4.8887577057
ATP9A,4.0872759819,5.8374991417,5.1632771492,3.8043529987,4.9819121361,5.1532378197,6.2321252823,4.9559545517,5.0239253044,1.7164334059,3.9929225445,3.27866292,4.133579731,5.2610831261,2.8184537888,4.3069400787,3.5539503098,3.3370716572,4.4606900215,3.5164563656,3.7011165619,4.0252327919,2.4800505638,3.9492547512,4.8217458725,3.8969984055,2.5469338894,2.8964810371,3.3578081131,3.2021965981,2.8192288876,3.222407341,4.6759738922,5.7906312943,4.8942599297,6.1566352844,5.7051510811,2.1724267006,0.730019033,4.6837973595,4.729411602,6.0738458633,1.4240244627,5.0833153725,1.7798269987,3.1096563339,2.7174713612,3.6483848095,5.5959300995,0.2538211048,3.3613290787,3.3267717361,3.6423549652,4.3853344917,4.1121997833,3.4317700863,2.2973439693,1.1619844437,2.9562351704,5.218916893,3.9791016579,4.8580255508,3.3654644489,2.3981478214,3.838578701,4.1710867882,1.9830465317,4.80215168,3.7847867012,3.7959434986,4.971971035
TRAF3IP2,4.9443945885,4.5682449341,5.0576844215,5.5894217491,3.6556036472,3.9274129868,3.6159930229,4.1853117943,4.8111114502,6.1831412315,2.5324690342,4.0848298073,4.0583772659,5.0886673927,3.8166201115,4.6847457886,4.8345694542,0.3682911992,4.166305542,4.9183382988,3.8602774143,3.98913908,3.5015666485,5.8575258255,4.3118443489,5.9106822014,5.0969028473,3.829230547,2.2165975571,5.4181799889,4.8670120239,4.3573055267,4.5948829651,3.4429328442,4.6497879028,3.7864499092,4.608880043,3.8045079708,0.1450095922,4.6777563095,5.5314593315,4.9856734276,3.485645771,3.6172983646,4.6456093788,4.8377366066,4.3987402916,5.0348057747,4.1932196617,4.8103609085,4.1553606987,3.8124263287,4.3175282478,5.0147123337,4.1240715981,5.1642112732,3.8436222076,3.1363751888,6.3015055656,5.5865907669,5.1816749573,4.1578359604,5.4445114136,4.0065584183,4.6524577141,4.3009142876,4.7783346176,6.0247006416,5.2725381851,4.6794915199,4.7157998085
PTPRU,3.6519012451,4.8793087006,4.1444296837,5.6090102196,4.4163265228,4.9796414375,4.1423969269,4.5657067299,3.8022241592,5.471265316,1.635758996,3.9697492123,3.2269985676,6.1235318184,3.2601943016,3.5814716816,3.6259834766,2.8719244003,2.6505095959,4.6565537453,2.242736578,3.9982316494,4.3444662094,6.054731369,5.5554480553,4.7323884964,5.1791687012,4.8523783684,0.5859057307,4.9806880951,4.3607153893,4.9131145477,0.5102155805,2.8770473003,4.2947015762,4.4130187035,3.1690912247,3.754139185,3.1205708981,0.3272401094,5.0158009529,1.613842845,3.3916604519,4.6075849533,1.9288592339,3.7994291782,3.3610200882,3.6624789238,5.552318573,3.6141209602,4.0416636467,6.5885181427,3.9107997417,5.0766062737,1.8543308973,3.8566071987,5.0752587318,2.0505120754,2.4906318188,3.2439751625,5.9767050743,5.5234804153,5.2392416,0.9319999218,3.1970648766,5.0897059441,0.6815922856,4.6229596138,4.2521357536,3.9923877716,4.6982908249
TNK2,5.7165164948,4.7761883736,5.6030445099,4.8189477921,5.0806660652,5.5824084282,4.6981906891,6.4201860428,4.1485109329,5.5937361717,5.2313671112,5.5745768547,4.6975069046,5.1917757988,4.1606135368,4.7727618217,4.4128627777,3.9683856964,4.2378158569,5.5442905426,4.912209034,3.3467640877,5.3470950127,5.5574378967,4.3657627106,5.2915115356,5.18643713,3.4820480347,2.8025281429,3.7206506729,3.867431879,7.3477807045,4.972867012,3.9909095764,3.8119847775,5.1207418442,5.1811542511,3.6498799324,3.8965916634,4.0616984367,3.7790811062,3.7318565845,4.0565576553,5.6362533569,5.8207378387,2.8057174683,3.1978638172,4.1034474373,6.0334229469,7.125723362,6.6604094505,4.1908836365,4.9264264107,3.3562607765,7.7793254852,5.4881358147,4.0278530121,2.1997978687,4.1763706207,4.1463375092,5.9468035698,5.1743745804,3.4162857533,3.685996294,3.7107126713,4.455083847,3.6836965084,4.5557975769,3.7210226059,3.4068169594,5.7173886299
CDH3,4.5175843239,4.6623363495,0.2748174667,6.3866314888,7.3667330742,4.8754262924,4.0585155487,7.5938167572,4.5804772377,5.6842970848,6.7182655334,6.4042711258,7.5300941467,0.1185856462,7.6352248192,7.8332314491,5.2676854134,5.8050808907,6.3040509224,7.7459497452,0.417193085,7.4801764488,5.5070142746,3.8602080345,8.4269771576,1.4596624374,2.7035393715,4.1011037827,2.455678463,5.5669522285,7.4914441109,4.2681574821,4.2736873627,0.9517213106,0.3372669518,5.6559414864,3.8502993584,6.3023686409,0.2035482377,5.0175476074,8.1476831436,3.0152833462,0.3662074804,1.4363003969,1.2962988615,5.3568410873,0.2757997215,3.4833643436,5.0095620155,2.5169606209,4.839445591,4.4438252449,6.1230244637,3.5804953575,1.8424639702,4.6498336792,6.2929382324,3.7761881351,4.0138373375,8.32584095,9.003537178,0.2024829239,9.5722150803,1.3334695101,5.2216877937,5.7285218239,6.1960721016,5.0763540268,8.9223613739,0.1366560161,6.2935652733
APPBP2,7.5335631371,5.1775870323,2.1826381683,3.8868134022,5.1160154343,4.4248614311,4.2417793274,3.7722129822,7.7881765366,5.2173743248,4.7511153221,3.4929170609,3.5447697639,2.7503020763,2.813075304,4.2237467766,3.8737049103,3.3824388981,3.5001392365,3.3505680561,3.5566010475,2.5475757122,1.3438113928,2.8865969181,3.4651124477,5.0657143593,3.1450138092,2.4286623001,4.9035153389,4.1286811829,4.4408922195,3.244276762,4.2141404152,4.9426412582,6.3057956696,7.5318727493,4.4612011909,3.495247364,3.4560017586,3.6460704803,3.9815785885,5.9281949997,3.6665861607,4.4655437469,1.2610794306,2.964250803,2.9335405827,4.2703943253,3.4357964993,4.6020469666,4.7395133972,3.1774377823,2.9223463535,3.6168165207,4.0897946358,4.8308739662,2.0453276634,0.9267653823,1.6544584036,3.6923601627,3.3807890415,3.125027895,4.1784119606,3.8214857578,3.4258205891,4.8340539932,3.3667726517,3.8787841797,4.3878655434,3.6417655945,4.9798879623
TSPAN32,0.1350160092,0.1918860227,0.0,0.0082186619,0.0,0.3134037554,0.0330585577,0.0448137522,0.0143138682,0.1721533686,0.0366172679,0.0944685042,0.0580573753,0.0466908105,0.0405754596,0.017997425,0.0285776388,4.9952673912,0.0141781587,0.0614637807,0.0814132616,0.0,0.0,0.1023168191,0.0091737229,0.0087206503,0.0,0.011831942,0.0,0.0,0.0,0.0,0.1770898849,0.5723978281,0.0584342629,0.2563766539,0.196085766,0.0,0.0584730543,0.0693089664,0.1288951635,0.0804584697,0.1323715299,0.131638214,0.0376211852,0.0,0.1400299668,0.1021918282,0.1007906571,0.010658117,0.0386244096,0.0369041748,0.0424776487,0.1896816194,0.4845196903,0.0359602645,0.0,0.0,0.0988493636,0.0565807559,0.1371113211,0.1414641887,0.1915399134,0.0,0.0261697378,0.46324265,0.0,0.0133121759,0.0,0.0538564771,0.4390549958
ST3GAL6,0.0412584059,0.5042665005,0.2569309473,0.173769623,0.6400229931,0.1152849942,0.3111892045,0.6395165324,0.0,0.0735405758,0.0439015962,0.5556777716,0.9194064736,0.5183044672,1.5149352551,2.5532941818,2.9188632965,0.2015924603,3.0291719437,2.5116274357,2.6680102348,0.7135058045,0.1171790361,0.0261229835,3.4451770782,0.034774933,0.0,1.464145422,1.0197232962,0.3041792512,2.8201994896,0.1690373123,1.6488887072,2.0392332077,0.0725421458,0.1059448719,0.0127331354,1.1399344206,1.2841824293,1.0429524183,1.3838011026,0.305826962,3.3382203579,0.2190513909,1.032122016,2.4164938927,3.9407494068,0.0839172676,1.511331439,1.1217514277,0.5515888333,4.5318493843,1.3682934046,1.3539499044,0.1306673437,0.0483408272,1.4957821369,0.9122528434,0.2966547608,0.8560231924,2.4905571938,1.7948150635,1.6560112238,1.2204661369,2.0983724594,2.8533091545,0.8942380548,4.98478508,1.9159568548,4.9808387756,1.6829732656
SUGP2,5.0532503128,4.7100844383,4.454709053,3.5160908699,4.8444609642,4.5224385262,6.226764679,5.1333293915,5.0396690369,4.6829214096,4.4032540321,4.2689657211,4.5228466988,4.7379193306,3.2164719105,5.7312674522,5.7062625885,6.0020723343,5.6601071358,5.5622911453,5.7313027382,4.0972146988,4.6892933846,4.3360905647,4.715075016,5.7895936966,4.6240949631,3.951308012,5.5220651627,4.6543154716,4.6739974022,5.3785114288,5.4871034622,6.6177272797,4.1668763161,5.2238278389,5.044875145,4.1600327492,5.009396553,4.897787571,4.9373207092,4.3032546043,5.4787354469,5.9037013054,5.1332964897,3.6024568081,5.3527584076,5.8878641129,5.0240402222,5.1533474922,4.8587269783,4.8447470665,4.2869400978,5.8156652451,5.9924716949,5.635951519,4.9518723488,3.8122928143,3.6589426994,5.3534646034,6.2649416924,6.4019460678,4.4533529282,5.0693325996,5.4819126129,5.5677523613,5.3266487122,5.7245874405,3.7284321785,4.4391975403,5.4150385857
ABCA7,2.6000151634,2.9479689598,2.5413017273,2.8673212528,3.1256990433,2.5661184788,3.808838129,3.5128335953,2.8201892376,3.2667565346,2.9382727146,2.7406492233,3.1130752563,2.6000533104,3.3335325718,2.1980445385,2.0147659779,3.2301523685,3.0364716053,4.1134085655,1.4521104097,3.5267574787,2.4477934837,3.9257147312,3.4892089367,3.6529109478,3.9440431595,3.0907196999,2.3335783482,2.4244303703,3.2408440113,4.0059566498,1.664441824,3.2598509789,1.5320476294,3.1459283829,3.5683848858,4.1776390076,3.7702581882,3.6862428188,4.1317458153,2.6246016026,2.6743814945,4.1930780411,4.6048603058,2.8677661419,2.8767232895,3.7398912907,4.8068447113,3.9072368145,3.7232091427,1.7943493128,2.739910841,2.8391373158,4.76892519,3.5779120922,2.0395982265,2.2420566082,2.0176475048,3.8002269268,5.1030063629,1.8967329264,2.6434314251,3.1528065205,3.7326381207,3.6983296871,2.7717039585,1.5718854666,1.6616766453,1.2548419237,3.7357387543
HMG20B,7.1017971039,6.6497535706,7.4186034203,6.2513780594,6.4580245018,6.7150969505,6.5031628609,6.1420845985,6.4541840553,7.3210530281,6.7388219833,5.2012219429,6.6319656372,7.0141878128,5.0494260788,6.3514780998,5.9354057312,4.8407902718,6.9726810455,6.5493717194,6.9650225639,5.3983535767,6.3911385536,7.3896012306,5.7383542061,6.9266042709,6.7421813011,5.8755025864,6.1790270805,5.9807610512,5.0670018196,7.4542994499,6.3473911285,7.1506309509,6.5659294128,6.954928875,7.8667907715,4.377623558,5.6877183914,7.7778668404,6.1969218254,6.6680622101,6.6883201599,7.5104398727,6.3831963539,5.575820446,5.806427002,7.5348944664,6.7523202896,8.0227947235,6.9756875038,7.0027589798,6.03383255,6.7494940758,8.3459510803,7.2622265816,4.8851547241,3.1731739044,5.7776250839,6.8056278229,5.8402490616,6.7174983025,4.9442539215,6.9625029564,6.4300813675,7.3088212013,6.0429267883,5.0414400101,4.7634963989,4.7386379242,7.390598774
CALCRL,0.0,0.0069083688,0.0068566799,0.0464505479,0.6972097754,0.0,7.48747015,0.008007776,0.0,0.017031081,0.0260818955,0.0732389241,0.0220808443,0.0,0.0318172164,0.9943624735,0.0982308835,0.0222641136,0.0,0.2596147656,0.5986377001,0.0,6.8703522682,0.3769893348,0.0093299719,0.2744322419,0.0,0.0,1.0186413527,0.0232695471,1.7248641253,0.0972251296,0.5818525553,1.2208623886,0.0200277735,0.0,0.0343608223,0.1897334903,1.8039791584,0.0129690692,0.2514500618,0.0,0.126590997,0.0155832041,0.0040080049,0.0210603606,0.0441254899,0.0059862891,0.0088511379,0.0,0.0,0.0556996055,1.6746413708,0.0737338737,0.0119478414,0.0321699791,0.0708234459,0.033821173,0.0,0.007053378,0.7427392602,0.0579672977,2.2232525349,1.2629442215,0.3771515191,0.1205881685,0.0412163436,0.0,0.6561457515,0.1670778394,0.0635982007
